Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Customer_Segment,Customer_Since
C04118,Customer 04118,Male,25,21-30,Chandigarh,Chandigarh,North,Small Business,2022-06-27
C04119,Customer 04119,Female,25,21-30,Pune,Maharashtra,West,Consumer,2025-03-05
C04120,Customer 04120,Female,48,41-50,Patna,Bihar,East,Small Business,2022-02-04
C04121,Customer 04121,Female,58,51-60,Chandigarh,Chandigarh,North,Consumer,2025-04-25
C04122,Customer 04122,Female,56,51-60,Patna,Bihar,East,Small Business,2024-01-03
C04123,Customer 04123,Male,51,51-60,Chennai,Tamil Nadu,South,Consumer,2022-10-08
C04124,Customer 04124,Female,31,31-40,Delhi,Delhi,North,Small Business,2022-11-21
C04125,Customer 04125,Male,60,51-60,Delhi,Delhi,North,Corporate,2024-10-13
C04126,Customer 04126,Male,26,21-30,Lucknow,Uttar Pradesh,North,Consumer,2023-09-22
C04127,Customer 04127,Male,57,51-60,Chandigarh,Chandigarh,North,Consumer,2024-05-30
C04128,Customer 04128,Female,55,51-60,Mumbai,Maharashtra,West,Corporate,2024-07-18
C04129,Customer 04129,Male,57,51-60,Mumbai,Maharashtra,West,Corporate,2024-08-29
C04130,Customer 04130,Male,31,31-40,Hyderabad,Telangana,South,Small Business,2024-10-01
C04131,Customer 04131,Male,26,21-30,Surat,Gujarat,West,Corporate,2023-01-15
C04132,Customer 04132,Female,45,41-50,Bengaluru,Karnataka,South,Corporate,2022-02-27
C04133,Customer 04133,Female,57,51-60,Ahmedabad,Gujarat,West,Corporate,2024-12-31
C04134,Customer 04134,Female,43,41-50,Surat,Gujarat,West,Consumer,2023-03-02
C04135,Customer 04135,Male,28,21-30,Bhubaneswar,Odisha,East,Corporate,2022-07-07
C04136,Customer 04136,Female,40,31-40,Mumbai,Maharashtra,West,Consumer,2022-03-05
C04137,Customer 04137,Male,35,31-40,Patna,Bihar,East,Consumer,2022-10-24
C04138,Customer 04138,Male,28,21-30,Jaipur,Rajasthan,North,Corporate,2022-05-22
C04139,Customer 04139,Male,43,41-50,Ranchi,Jharkhand,East,Small Business,2024-02-14
C04140,Customer 04140,Female,57,51-60,Kolkata,West Bengal,East,Corporate,2024-07-23
C04141,Customer 04141,Female,21,21-30,Bhubaneswar,Odisha,East,Corporate,2022-04-13
C04142,Customer 04142,Male,47,41-50,Delhi,Delhi,North,Corporate,2024-08-08
C04143,Customer 04143,Female,40,31-40,Mumbai,Maharashtra,West,Corporate,2024-06-10
C04144,Customer 04144,Female,40,31-40,Surat,Gujarat,West,Corporate,2024-07-06
C04145,Customer 04145,Female,26,21-30,Ahmedabad,Gujarat,West,Small Business,2023-02-17
C04146,Customer 04146,Female,48,41-50,Mumbai,Maharashtra,West,Corporate,2022-03-11
C04147,Customer 04147,Female,23,21-30,Kolkata,West Bengal,East,Consumer,2024-04-12
C04148,Customer 04148,Female,41,41-50,Kochi,Kerala,South,Corporate,2023-03-28
C04149,Customer 04149,Male,23,21-30,Surat,Gujarat,West,Corporate,2024-03-01
C04150,Customer 04150,Female,60,51-60,Kolkata,West Bengal,East,Consumer,2024-08-09
C04151,Customer 04151,Male,28,21-30,Ahmedabad,Gujarat,West,Corporate,2025-03-04
C04152,Customer 04152,Male,57,51-60,Ranchi,Jharkhand,East,Corporate,2024-02-18
C04153,Customer 04153,Female,34,31-40,Kochi,Kerala,South,Consumer,2024-01-30
C04154,Customer 04154,Male,32,31-40,Ahmedabad,Gujarat,West,Small Business,2023-12-18
C04155,Customer 04155,Male,54,51-60,Lucknow,Uttar Pradesh,North,Consumer,2024-08-05
C04156,Customer 04156,Male,48,41-50,Pune,Maharashtra,West,Small Business,2023-04-26
C04157,Customer 04157,Female,60,51-60,Chandigarh,Chandigarh,North,Small Business,2024-12-10
C04158,Customer 04158,Female,43,41-50,Patna,Bihar,East,Small Business,2024-04-27
C04159,Customer 04159,Male,40,31-40,Pune,Maharashtra,West,Small Business,2023-06-21
C04160,Customer 04160,Male,40,31-40,Bhubaneswar,Odisha,East,Corporate,2023-06-12
C04161,Customer 04161,Female,60,51-60,Chandigarh,Chandigarh,North,Consumer,2024-03-21
C04162,Customer 04162,Male,37,31-40,Kochi,Kerala,South,Small Business,2025-03-30
C04163,Customer 04163,Female,35,31-40,Ahmedabad,Gujarat,West,Corporate,2023-07-07
C04164,Customer 04164,Female,22,21-30,Pune,Maharashtra,West,Corporate,2025-02-23
C04165,Customer 04165,Male,35,31-40,Chennai,Tamil Nadu,South,Consumer,2025-04-30
C04166,Customer 04166,Female,29,21-30,Patna,Bihar,East,Corporate,2024-09-03
C04167,Customer 04167,Female,27,21-30,Hyderabad,Telangana,South,Consumer,2022-11-19
C04168,Customer 04168,Male,57,51-60,Lucknow,Uttar Pradesh,North,Small Business,2022-09-22
C04169,Customer 04169,Male,28,21-30,Jaipur,Rajasthan,North,Small Business,2022-03-30
C04170,Customer 04170,Female,40,31-40,Surat,Gujarat,West,Corporate,2023-12-14
C04171,Customer 04171,Female,47,41-50,Hyderabad,Telangana,South,Small Business,2023-11-21
C04172,Customer 04172,Male,29,21-30,Surat,Gujarat,West,Consumer,2023-05-16
C04173,Customer 04173,Male,40,31-40,Delhi,Delhi,North,Small Business,2025-03-06
C04174,Customer 04174,Female,45,41-50,Pune,Maharashtra,West,Consumer,2022-10-31
C04175,Customer 04175,Male,22,21-30,Kochi,Kerala,South,Consumer,2023-12-30
C04176,Customer 04176,Male,28,21-30,Lucknow,Uttar Pradesh,North,Consumer,2024-08-03
C04177,Customer 04177,Female,43,41-50,Patna,Bihar,East,Corporate,2025-05-03
C04178,Customer 04178,Male,42,41-50,Mumbai,Maharashtra,West,Corporate,2023-11-22
C04179,Customer 04179,Male,56,51-60,Surat,Gujarat,West,Small Business,2022-06-11
C04180,Customer 04180,Male,37,31-40,Hyderabad,Telangana,South,Corporate,2024-01-09
C04181,Customer 04181,Male,37,31-40,Bhubaneswar,Odisha,East,Corporate,2023-11-02
C04182,Customer 04182,Female,35,31-40,Mumbai,Maharashtra,West,Consumer,2022-05-29
C04183,Customer 04183,Female,24,21-30,Kochi,Kerala,South,Consumer,2023-08-31
C04184,Customer 04184,Male,47,41-50,Chennai,Tamil Nadu,South,Consumer,2022-10-05
C04185,Customer 04185,Male,33,31-40,Jaipur,Rajasthan,North,Small Business,2024-07-25
C04186,Customer 04186,Male,37,31-40,Bhubaneswar,Odisha,East,Small Business,2023-03-02
C04187,Customer 04187,Male,40,31-40,Lucknow,Uttar Pradesh,North,Consumer,2024-07-12
C04188,Customer 04188,Female,55,51-60,Pune,Maharashtra,West,Consumer,2022-03-08
C04189,Customer 04189,Male,57,51-60,Patna,Bihar,East,Small Business,2024-02-21
C04190,Customer 04190,Male,26,21-30,Jaipur,Rajasthan,North,Corporate,2024-09-24
C04191,Customer 04191,Female,25,21-30,Ahmedabad,Gujarat,West,Small Business,2023-06-24
C04192,Customer 04192,Male,40,31-40,Hyderabad,Telangana,South,Consumer,2023-10-15
C04193,Customer 04193,Male,35,31-40,Jaipur,Rajasthan,North,Corporate,2024-01-21
C04194,Customer 04194,Male,31,31-40,Jaipur,Rajasthan,North,Corporate,2025-06-02
C04195,Customer 04195,Female,46,41-50,Kolkata,West Bengal,East,Small Business,2023-01-07
C04196,Customer 04196,Female,31,31-40,Ahmedabad,Gujarat,West,Consumer,2023-02-16
C04197,Customer 04197,Male,60,51-60,Bengaluru,Karnataka,South,Consumer,2022-01-20
C04198,Customer 04198,Male,29,21-30,Bengaluru,Karnataka,South,Small Business,2024-04-01
C04199,Customer 04199,Male,34,31-40,Lucknow,Uttar Pradesh,North,Consumer,2023-04-16
C04200,Customer 04200,Male,33,31-40,Delhi,Delhi,North,Small Business,2024-04-16
C04201,Customer 04201,Female,25,21-30,Ahmedabad,Gujarat,West,Corporate,2022-09-09
C04202,Customer 04202,Female,44,41-50,Pune,Maharashtra,West,Consumer,2024-06-15
C04203,Customer 04203,Male,51,51-60,Pune,Maharashtra,West,Corporate,2025-06-03
C04204,Customer 04204,Female,36,31-40,Ranchi,Jharkhand,East,Corporate,2022-04-27
C04205,Customer 04205,Female,44,41-50,Chennai,Tamil Nadu,South,Consumer,2022-04-25
C04206,Customer 04206,Male,35,31-40,Chandigarh,Chandigarh,North,Corporate,2025-04-06
C04207,Customer 04207,Female,31,31-40,Kolkata,West Bengal,East,Consumer,2022-03-01
C04208,Customer 04208,Female,29,21-30,Hyderabad,Telangana,South,Consumer,2022-09-18
C04209,Customer 04209,Female,25,21-30,Bhubaneswar,Odisha,East,Corporate,2022-02-03
C04210,Customer 04210,Female,31,31-40,Chandigarh,Chandigarh,North,Consumer,2022-09-29
C04211,Customer 04211,Male,44,41-50,Bhubaneswar,Odisha,East,Consumer,2024-06-18
C04212,Customer 04212,Female,55,51-60,Pune,Maharashtra,West,Small Business,2022-07-28
C04213,Customer 04213,Female,41,41-50,Surat,Gujarat,West,Small Business,2024-04-27
C04214,Customer 04214,Male,37,31-40,Lucknow,Uttar Pradesh,North,Consumer,2024-03-02
C04215,Customer 04215,Male,55,51-60,Ranchi,Jharkhand,East,Small Business,2022-11-12
C04216,Customer 04216,Male,42,41-50,Surat,Gujarat,West,Corporate,2022-05-12
C04217,Customer 04217,Male,41,41-50,Chennai,Tamil Nadu,South,Corporate,2022-03-24
C04218,Customer 04218,Female,46,41-50,Patna,Bihar,East,Corporate,2023-08-01
C04219,Customer 04219,Male,36,31-40,Kolkata,West Bengal,East,Small Business,2023-05-26
C04220,Customer 04220,Female,57,51-60,Hyderabad,Telangana,South,Consumer,2023-01-17
C04221,Customer 04221,Male,26,21-30,Lucknow,Uttar Pradesh,North,Consumer,2022-04-07
C04222,Customer 04222,Female,53,51-60,Lucknow,Uttar Pradesh,North,Consumer,2023-04-28
C04223,Customer 04223,Female,60,51-60,Ranchi,Jharkhand,East,Consumer,2022-06-01
C04224,Customer 04224,Male,52,51-60,Ahmedabad,Gujarat,West,Small Business,2022-03-15
C04225,Customer 04225,Male,43,41-50,Kochi,Kerala,South,Consumer,2025-04-18
C04226,Customer 04226,Female,32,31-40,Kolkata,West Bengal,East,Corporate,2023-10-14
C04227,Customer 04227,Female,27,21-30,Lucknow,Uttar Pradesh,North,Consumer,2022-12-26
C04228,Customer 04228,Female,45,41-50,Bengaluru,Karnataka,South,Corporate,2023-06-06
C04229,Customer 04229,Male,56,51-60,Kochi,Kerala,South,Small Business,2023-01-08
C04230,Customer 04230,Male,44,41-50,Chennai,Tamil Nadu,South,Small Business,2022-11-03
C04231,Customer 04231,Male,45,41-50,Bengaluru,Karnataka,South,Consumer,2024-02-11
C04232,Customer 04232,Female,58,51-60,Patna,Bihar,East,Corporate,2024-02-23
C04233,Customer 04233,Male,21,21-30,Hyderabad,Telangana,South,Corporate,2025-01-10
C04234,Customer 04234,Male,39,31-40,Hyderabad,Telangana,South,Small Business,2023-09-11
C04235,Customer 04235,Male,40,31-40,Ahmedabad,Gujarat,West,Corporate,2024-11-28
C04236,Customer 04236,Female,21,21-30,Surat,Gujarat,West,Small Business,2024-08-09
C04237,Customer 04237,Male,21,21-30,Delhi,Delhi,North,Small Business,2025-06-11
C04238,Customer 04238,Female,25,21-30,Mumbai,Maharashtra,West,Corporate,2023-10-04
C04239,Customer 04239,Female,52,51-60,Hyderabad,Telangana,South,Small Business,2025-07-01
C04240,Customer 04240,Female,48,41-50,Chennai,Tamil Nadu,South,Corporate,2023-03-05
C04241,Customer 04241,Female,47,41-50,Chennai,Tamil Nadu,South,Consumer,2023-07-03
C04242,Customer 04242,Female,52,51-60,Chennai,Tamil Nadu,South,Small Business,2023-10-16
C04243,Customer 04243,Male,43,41-50,Chennai,Tamil Nadu,South,Corporate,2022-11-11
C04244,Customer 04244,Female,26,21-30,Delhi,Delhi,North,Small Business,2023-12-17
C04245,Customer 04245,Male,59,51-60,Chandigarh,Chandigarh,North,Consumer,2022-02-26
C04246,Customer 04246,Male,30,21-30,Ranchi,Jharkhand,East,Corporate,2023-08-09
C04247,Customer 04247,Male,41,41-50,Lucknow,Uttar Pradesh,North,Small Business,2023-03-24
C04248,Customer 04248,Male,58,51-60,Jaipur,Rajasthan,North,Small Business,2023-10-09
C04249,Customer 04249,Male,48,41-50,Mumbai,Maharashtra,West,Consumer,2024-08-06
C04250,Customer 04250,Female,32,31-40,Bengaluru,Karnataka,South,Corporate,2023-08-31
C04251,Customer 04251,Male,48,41-50,Chennai,Tamil Nadu,South,Small Business,2022-06-05
C04252,Customer 04252,Female,60,51-60,Patna,Bihar,East,Corporate,2022-02-25
C04253,Customer 04253,Male,33,31-40,Patna,Bihar,East,Consumer,2022-08-08
C04254,Customer 04254,Male,23,21-30,Kochi,Kerala,South,Small Business,2025-03-21
C04255,Customer 04255,Male,25,21-30,Kochi,Kerala,South,Corporate,2022-06-21
C04256,Customer 04256,Male,27,21-30,Chennai,Tamil Nadu,South,Consumer,2022-06-06
C04257,Customer 04257,Female,53,51-60,Ranchi,Jharkhand,East,Corporate,2022-08-19
C04258,Customer 04258,Male,48,41-50,Ranchi,Jharkhand,East,Corporate,2024-05-04
C04259,Customer 04259,Female,40,31-40,Surat,Gujarat,West,Consumer,2022-08-01
C04260,Customer 04260,Female,37,31-40,Lucknow,Uttar Pradesh,North,Corporate,2025-01-05
C04261,Customer 04261,Female,40,31-40,Jaipur,Rajasthan,North,Small Business,2022-10-01
C04262,Customer 04262,Male,45,41-50,Delhi,Delhi,North,Consumer,2025-03-13
C04263,Customer 04263,Female,54,51-60,Surat,Gujarat,West,Small Business,2023-05-16
C04264,Customer 04264,Female,45,41-50,Patna,Bihar,East,Corporate,2024-04-02
C04265,Customer 04265,Female,40,31-40,Bhubaneswar,Odisha,East,Corporate,2022-09-01
C04266,Customer 04266,Male,34,31-40,Pune,Maharashtra,West,Small Business,2023-01-05
C04267,Customer 04267,Male,48,41-50,Lucknow,Uttar Pradesh,North,Consumer,2023-01-02
C04268,Customer 04268,Male,32,31-40,Chandigarh,Chandigarh,North,Consumer,2023-09-18
C04269,Customer 04269,Male,39,31-40,Chandigarh,Chandigarh,North,Consumer,2025-06-06
C04270,Customer 04270,Male,28,21-30,Kolkata,West Bengal,East,Small Business,2024-09-21
C04271,Customer 04271,Male,51,51-60,Lucknow,Uttar Pradesh,North,Corporate,2024-07-03
C04272,Customer 04272,Female,58,51-60,Bengaluru,Karnataka,South,Corporate,2025-05-01
C04273,Customer 04273,Male,31,31-40,Kolkata,West Bengal,East,Corporate,2023-02-12
C04274,Customer 04274,Male,24,21-30,Lucknow,Uttar Pradesh,North,Consumer,2024-06-03
C04275,Customer 04275,Female,22,21-30,Pune,Maharashtra,West,Corporate,2022-12-11
C04276,Customer 04276,Male,21,21-30,Delhi,Delhi,North,Small Business,2023-02-07
C04277,Customer 04277,Female,33,31-40,Chennai,Tamil Nadu,South,Corporate,2024-03-22
C04278,Customer 04278,Male,21,21-30,Hyderabad,Telangana,South,Small Business,2025-07-17
C04279,Customer 04279,Female,32,31-40,Jaipur,Rajasthan,North,Small Business,2023-05-16
C04280,Customer 04280,Male,43,41-50,Kochi,Kerala,South,Corporate,2022-11-28
C04281,Customer 04281,Male,57,51-60,Pune,Maharashtra,West,Corporate,2022-05-08
C04282,Customer 04282,Female,46,41-50,Jaipur,Rajasthan,North,Corporate,2024-06-04
C04283,Customer 04283,Female,48,41-50,Chennai,Tamil Nadu,South,Consumer,2023-04-11
C04284,Customer 04284,Male,53,51-60,Chennai,Tamil Nadu,South,Corporate,2024-02-29
C04285,Customer 04285,Male,51,51-60,Hyderabad,Telangana,South,Small Business,2022-06-20
C04286,Customer 04286,Male,55,51-60,Patna,Bihar,East,Small Business,2022-12-29
C04287,Customer 04287,Female,27,21-30,Mumbai,Maharashtra,West,Consumer,2024-06-07
C04288,Customer 04288,Male,21,21-30,Bhubaneswar,Odisha,East,Consumer,2023-01-24
C04289,Customer 04289,Male,33,31-40,Bengaluru,Karnataka,South,Consumer,2025-05-31
C04290,Customer 04290,Male,55,51-60,Bengaluru,Karnataka,South,Corporate,2023-04-04
C04291,Customer 04291,Male,50,41-50,Ranchi,Jharkhand,East,Corporate,2025-05-13
C04292,Customer 04292,Female,41,41-50,Chandigarh,Chandigarh,North,Corporate,2022-02-10
C04293,Customer 04293,Female,52,51-60,Mumbai,Maharashtra,West,Small Business,2022-07-14
C04294,Customer 04294,Female,44,41-50,Jaipur,Rajasthan,North,Corporate,2022-12-09
C04295,Customer 04295,Male,38,31-40,Delhi,Delhi,North,Consumer,2022-06-03
C04296,Customer 04296,Female,59,51-60,Bengaluru,Karnataka,South,Small Business,2024-04-19
C04297,Customer 04297,Female,53,51-60,Lucknow,Uttar Pradesh,North,Corporate,2022-08-15
C04298,Customer 04298,Female,58,51-60,Ranchi,Jharkhand,East,Corporate,2023-05-21
C04299,Customer 04299,Female,52,51-60,Bhubaneswar,Odisha,East,Consumer,2022-02-04
C04300,Customer 04300,Female,45,41-50,Bengaluru,Karnataka,South,Small Business,2024-03-28
C04301,Customer 04301,Male,60,51-60,Mumbai,Maharashtra,West,Small Business,2025-03-23
C04302,Customer 04302,Male,41,41-50,Lucknow,Uttar Pradesh,North,Small Business,2023-02-23
C04303,Customer 04303,Male,42,41-50,Bhubaneswar,Odisha,East,Small Business,2023-04-03
C04304,Customer 04304,Female,21,21-30,Kolkata,West Bengal,East,Small Business,2023-09-03
C04305,Customer 04305,Male,49,41-50,Bengaluru,Karnataka,South,Small Business,2025-07-08
C04306,Customer 04306,Male,60,51-60,Surat,Gujarat,West,Small Business,2024-05-16
C04307,Customer 04307,Male,49,41-50,Bhubaneswar,Odisha,East,Corporate,2025-06-21
C04308,Customer 04308,Female,22,21-30,Mumbai,Maharashtra,West,Corporate,2022-01-08
C04309,Customer 04309,Female,52,51-60,Ahmedabad,Gujarat,West,Small Business,2025-02-19
C04310,Customer 04310,Female,46,41-50,Ranchi,Jharkhand,East,Small Business,2022-06-04
C04311,Customer 04311,Female,28,21-30,Hyderabad,Telangana,South,Small Business,2024-08-04
C04312,Customer 04312,Female,50,41-50,Kochi,Kerala,South,Corporate,2025-07-14
C04313,Customer 04313,Male,46,41-50,Patna,Bihar,East,Corporate,2025-04-05
C04314,Customer 04314,Female,39,31-40,Lucknow,Uttar Pradesh,North,Corporate,2024-12-29
C04315,Customer 04315,Female,39,31-40,Delhi,Delhi,North,Small Business,2022-01-21
C04316,Customer 04316,Female,21,21-30,Chennai,Tamil Nadu,South,Small Business,2022-12-17
C04317,Customer 04317,Male,31,31-40,Lucknow,Uttar Pradesh,North,Small Business,2022-10-13
C04318,Customer 04318,Male,46,41-50,Ahmedabad,Gujarat,West,Small Business,2023-08-17
C04319,Customer 04319,Male,55,51-60,Jaipur,Rajasthan,North,Consumer,2023-07-09
C04320,Customer 04320,Female,54,51-60,Kolkata,West Bengal,East,Consumer,2023-03-30
C04321,Customer 04321,Male,23,21-30,Delhi,Delhi,North,Small Business,2024-09-15
C04322,Customer 04322,Male,60,51-60,Bhubaneswar,Odisha,East,Corporate,2024-08-28
C04323,Customer 04323,Male,56,51-60,Kolkata,West Bengal,East,Small Business,2024-05-01
C04324,Customer 04324,Male,30,21-30,Kochi,Kerala,South,Small Business,2024-01-29
C04325,Customer 04325,Male,21,21-30,Delhi,Delhi,North,Consumer,2022-04-05
C04326,Customer 04326,Female,46,41-50,Ranchi,Jharkhand,East,Consumer,2025-04-27
C04327,Customer 04327,Male,22,21-30,Ranchi,Jharkhand,East,Small Business,2024-03-04
C04328,Customer 04328,Male,56,51-60,Bhubaneswar,Odisha,East,Small Business,2025-03-03
C04329,Customer 04329,Female,55,51-60,Hyderabad,Telangana,South,Corporate,2023-08-26
C04330,Customer 04330,Female,57,51-60,Pune,Maharashtra,West,Consumer,2024-10-26
C04331,Customer 04331,Male,28,21-30,Surat,Gujarat,West,Corporate,2024-08-24
C04332,Customer 04332,Female,23,21-30,Chennai,Tamil Nadu,South,Consumer,2022-08-20
C04333,Customer 04333,Female,44,41-50,Hyderabad,Telangana,South,Corporate,2022-09-09
C04334,Customer 04334,Male,38,31-40,Jaipur,Rajasthan,North,Small Business,2023-09-13
C04335,Customer 04335,Male,59,51-60,Kolkata,West Bengal,East,Corporate,2022-03-30
C04336,Customer 04336,Female,38,31-40,Mumbai,Maharashtra,West,Corporate,2023-12-04
C04337,Customer 04337,Female,44,41-50,Pune,Maharashtra,West,Consumer,2023-09-09
C04338,Customer 04338,Female,30,21-30,Jaipur,Rajasthan,North,Consumer,2022-08-28
C04339,Customer 04339,Female,60,51-60,Patna,Bihar,East,Corporate,2024-06-12
C04340,Customer 04340,Male,41,41-50,Surat,Gujarat,West,Small Business,2023-01-01
C04341,Customer 04341,Male,28,21-30,Chennai,Tamil Nadu,South,Corporate,2022-01-17
C04342,Customer 04342,Male,34,31-40,Patna,Bihar,East,Corporate,2023-08-27
C04343,Customer 04343,Male,37,31-40,Ahmedabad,Gujarat,West,Small Business,2023-09-22
C04344,Customer 04344,Female,40,31-40,Surat,Gujarat,West,Corporate,2023-08-14
C04345,Customer 04345,Female,59,51-60,Patna,Bihar,East,Consumer,2025-05-15
C04346,Customer 04346,Female,31,31-40,Pune,Maharashtra,West,Consumer,2023-04-20
C04347,Customer 04347,Female,21,21-30,Kochi,Kerala,South,Small Business,2022-06-17
C04348,Customer 04348,Female,42,41-50,Bengaluru,Karnataka,South,Corporate,2023-12-14
C04349,Customer 04349,Male,31,31-40,Hyderabad,Telangana,South,Corporate,2025-05-05
C04350,Customer 04350,Male,36,31-40,Jaipur,Rajasthan,North,Small Business,2022-09-19
C04351,Customer 04351,Male,25,21-30,Chennai,Tamil Nadu,South,Corporate,2024-08-25
C04352,Customer 04352,Male,50,41-50,Kochi,Kerala,South,Small Business,2022-11-18
C04353,Customer 04353,Female,55,51-60,Pune,Maharashtra,West,Corporate,2025-01-22
C04354,Customer 04354,Female,56,51-60,Kochi,Kerala,South,Small Business,2023-10-20
C04355,Customer 04355,Male,32,31-40,Patna,Bihar,East,Corporate,2023-09-18
C04356,Customer 04356,Female,29,21-30,Chennai,Tamil Nadu,South,Corporate,2023-10-03
C04357,Customer 04357,Female,28,21-30,Lucknow,Uttar Pradesh,North,Corporate,2023-11-03
C04358,Customer 04358,Female,60,51-60,Surat,Gujarat,West,Consumer,2024-07-07
C04359,Customer 04359,Male,42,41-50,Chandigarh,Chandigarh,North,Consumer,2024-12-19
C04360,Customer 04360,Female,40,31-40,Jaipur,Rajasthan,North,Corporate,2022-07-09
C04361,Customer 04361,Female,50,41-50,Kolkata,West Bengal,East,Small Business,2023-07-06
C04362,Customer 04362,Male,44,41-50,Surat,Gujarat,West,Corporate,2023-03-16
C04363,Customer 04363,Male,40,31-40,Ranchi,Jharkhand,East,Small Business,2024-12-19
